kind,name,v0,v1,v2,v3
handcal_dC_m.thumb1,middle4,0.000740,-0.000089,0.000089,
handcal_dW_m.thumb1,ring4,-0.000747,0.000055,0.000072,
handcal_dC_m.thumb1,ring4,0.000747,-0.000090,-0.000007,
handcal_dW_m.thumb1,little4,-0.000754,0.000158,0.000072,
handcal_dC_m.thumb1,little4,0.000761,-0.000090,-0.000108,
handcal_dW_m.thumb2,thumb4,-0.001039,0.004075,-0.005800,
handcal_dC_m.thumb2,thumb4,0.001460,0.005800,-0.003945,
handcal_dW_m.thumb2,index4,-0.000192,0.000193,0.000034,
handcal_dC_m.thumb2,index4,0.000204,-0.000037,-0.000179,
handcal_dW_m.thumb2,middle4,-0.000200,0.000082,0.000033,
handcal_dC_m.thumb2,middle4,0.000205,-0.000037,-0.000068,
handcal_dW_m.thumb2,ring4,-0.000201,-0.000014,0.000031,
handcal_dC_m.thumb2,ring4,0.000199,-0.000036,0.000028,
handcal_dW_m.thumb2,little4,-0.000193,-0.000127,0.000029,
handcal_dC_m.thumb2,little4,0.000183,-0.000034,0.000140,
handcal_dW_m.thumb3,thumb4,0.003048,0.006858,0.003200,
handcal_dC_m.thumb3,thumb4,-0.002657,-0.003079,-0.007073,
handcal_dW_m.thumb3,index4,-0.000637,0.000339,0.000046,
handcal_dC_m.thumb3,index4,0.000657,-0.000060,-0.000296,
handcal_dW_m.thumb3,middle4,-0.000650,0.000140,0.000030,
handcal_dC_m.thumb3,middle4,0.000657,-0.000045,-0.000096,
handcal_dW_m.thumb3,ring4,-0.000654,-0.000032,0.000017,
handcal_dC_m.thumb3,ring4,0.000650,-0.000033,0.000075,
handcal_dW_m.thumb3,little4,-0.000647,-0.000228,0.000000,
handcal_dC_m.thumb3,little4,0.000630,-0.000017,0.000271,
handcal_dW_m.thumb4,thumb4,-0.000330,-0.000091,-0.000127,
handcal_dC_m.thumb4,thumb4,0.000326,0.000118,0.000114,
handcal_dW_m.thumb4,index4,-0.000264,-0.000009,-0.000029,
handcal_dC_m.thumb4,index4,0.000263,0.000023,0.000027,
handcal_dW_m.thumb4,middle4,-0.000267,-0.000037,-0.000029,
handcal_dC_m.thumb4,middle4,0.000264,0.000023,0.000055,
handcal_dW_m.thumb4,ring4,-0.000266,-0.000056,-0.000029,
handcal_dC_m.thumb4,ring4,0.000262,0.000022,0.000075,
handcal_dW_m.thumb4,little4,-0.000264,-0.000076,-0.000027,
handcal_dC_m.thumb4,little4,0.000259,0.000020,0.000094,
handcal_dW_m.four_j1,thumb4,0.000046,-0.000175,0.000242,
handcal_dC_m.four_j1,thumb4,-0.000063,-0.000242,0.000169,
handcal_dW_m.four_j1,index4,0.006268,-0.001122,-0.000186,
handcal_dC_m.four_j1,index4,-0.006323,0.000332,0.000704,
handcal_dW_m.four_j1,middle4,0.006374,-0.000036,-0.000247,
handcal_dC_m.four_j1,middle4,-0.006354,0.000404,-0.000386,
handcal_dW_m.four_j1,ring4,0.006360,0.000003,-0.000299,
handcal_dC_m.four_j1,ring4,-0.006337,0.000455,-0.000424,
handcal_dW_m.four_j1,little4,0.006234,0.001089,-0.000357,
handcal_dC_m.four_j1,little4,-0.006137,0.000518,-0.001498,
handcal_dW_m.four_j2,thumb4,0.000052,0.000090,0.000008,
handcal_dC_m.four_j2,thumb4,-0.000046,-0.000006,-0.000094,
handcal_dW_m.four_j2,index4,0.002568,0.014413,-0.001548,
handcal_dC_m.four_j2,index4,-0.001527,0.001706,-0.014542,
handcal_dW_m.four_j2,middle4,0.000028,0.014598,-0.001539,
handcal_dC_m.four_j2,middle4,0.001019,0.001635,-0.014552,
handcal_dW_m.four_j2,ring4,0.000029,0.014570,-0.001535,
handcal_dC_m.four_j2,ring4,0.001016,0.001631,-0.014525,
handcal_dW_m.four_j2,little4,-0.002508,0.014331,-0.001538,
handcal_dC_m.four_j2,little4,0.003529,0.001569,-0.014111,
handcal_dW_m.four_j3,thumb4,-0.000037,-0.000103,-0.000021,
handcal_dC_m.four_j3,thumb4,0.000031,0.000019,0.000105,
handcal_dW_m.four_j3,index4,0.000873,0.005100,-0.000328,
handcal_dC_m.four_j3,index4,-0.000525,0.000385,-0.005144,
handcal_dW_m.four_j3,middle4,-0.000025,0.005221,-0.000329,
handcal_dC_m.four_j3,middle4,0.000379,0.000364,-0.005205,
handcal_dW_m.four_j3,ring4,-0.000024,0.005252,-0.000328,
handcal_dC_m.four_j3,ring4,0.000380,0.000364,-0.005236,
handcal_dW_m.four_j3,little4,-0.000927,0.005195,-0.000317,
handcal_dC_m.four_j3,little4,0.001277,0.000330,-0.005119,
handcal_dW_m.four_j4,thumb4,-0.000064,0.000180,-0.000004,
handcal_dC_m.four_j4,thumb4,0.000077,0.000004,-0.000175,
handcal_dW_m.four_j4,index4,-0.000122,-0.000103,-0.000017,
handcal_dC_m.four_j4,index4,0.000115,0.000013,0.000111,
handcal_dW_m.four_j4,middle4,-0.000092,-0.000143,-0.000018,
handcal_dC_m.four_j4,middle4,0.000082,0.000014,0.000150,
handcal_dW_m.four_j4,ring4,-0.000092,-0.000177,-0.000019,
handcal_dC_m.four_j4,ring4,0.000080,0.000015,0.000184,
handcal_dW_m.four_j4,little4,-0.000058,-0.000217,-0.000021,
handcal_dC_m.four_j4,little4,0.000043,0.000018,0.000221,
