kind,name,v0,v1,v2,v3
handcal_dW_m.thumb3,ring4,-0.000171,-0.000043,-0.000013,
handcal_dC_m.thumb3,ring4,0.000169,0.000019,0.000048,
handcal_dW_m.thumb3,little4,-0.000169,-0.000126,-0.000023,
handcal_dC_m.thumb3,little4,0.000164,0.000033,0.000130,
handcal_dW_m.thumb4,thumb4,0.000051,-0.000132,-0.000100,
handcal_dC_m.thumb4,thumb4,-0.000058,0.000103,0.000126,
handcal_dW_m.thumb4,index4,0.000155,0.000028,0.000001,
handcal_dC_m.thumb4,index4,-0.000153,-0.000006,-0.000033,
handcal_dW_m.thumb4,middle4,0.000154,0.000005,-0.000004,
handcal_dC_m.thumb4,middle4,-0.000154,-0.000001,-0.000009,
handcal_dW_m.thumb4,ring4,0.000152,-0.000014,-0.000008,
handcal_dC_m.thumb4,ring4,-0.000153,0.000004,0.000009,
handcal_dW_m.thumb4,little4,0.000152,-0.000037,-0.000012,
handcal_dC_m.thumb4,little4,-0.000154,0.000009,0.000032,
handcal_dW_m.four_j1,thumb4,-0.000058,0.000040,0.000185,
handcal_dC_m.four_j1,thumb4,0.000064,-0.000185,-0.000031,
handcal_dW_m.four_j1,index4,0.006049,-0.001032,-0.000199,
handcal_dC_m.four_j1,index4,-0.006082,0.000077,0.000836,
handcal_dW_m.four_j1,middle4,0.006148,-0.000000,-0.000245,
handcal_dC_m.four_j1,middle4,-0.006150,0.000080,-0.000199,
handcal_dW_m.four_j1,ring4,0.006138,-0.000006,-0.000283,
handcal_dC_m.four_j1,ring4,-0.006140,0.000119,-0.000195,
handcal_dW_m.four_j1,little4,0.006026,0.001026,-0.000327,
handcal_dC_m.four_j1,little4,-0.005996,0.000126,-0.001223,
handcal_dW_m.four_j2,thumb4,0.000046,-0.000113,0.000109,
handcal_dC_m.four_j2,thumb4,-0.000047,-0.000105,0.000116,
handcal_dW_m.four_j2,index4,0.002602,0.014480,-0.001464,
handcal_dC_m.four_j2,index4,-0.002180,0.000827,-0.014600,
handcal_dW_m.four_j2,middle4,0.000064,0.014719,-0.001461,
handcal_dC_m.four_j2,middle4,0.000364,0.000882,-0.014760,
handcal_dW_m.four_j2,ring4,0.000064,0.014725,-0.001462,
handcal_dC_m.four_j2,ring4,0.000364,0.000883,-0.014767,
handcal_dW_m.four_j2,little4,-0.002482,0.014518,-0.001474,
handcal_dC_m.four_j2,little4,0.002901,0.000972,-0.014483,
handcal_dW_m.four_j3,thumb4,0.000036,-0.000040,0.000042,
handcal_dC_m.four_j3,thumb4,-0.000036,-0.000041,0.000040,
handcal_dW_m.four_j3,index4,0.000946,0.005182,-0.000264,
handcal_dC_m.four_j3,index4,-0.000789,0.000035,-0.005214,
handcal_dW_m.four_j3,middle4,0.000044,0.005279,-0.000267,
handcal_dC_m.four_j3,middle4,0.000116,0.000059,-0.005284,
handcal_dW_m.four_j3,ring4,0.000044,0.005282,-0.000268,
handcal_dC_m.four_j3,ring4,0.000116,0.000060,-0.005287,
handcal_dW_m.four_j3,little4,-0.000860,0.005192,-0.000262,
handcal_dC_m.four_j3,little4,0.001017,0.000081,-0.005170,
handcal_dW_m.four_j4,thumb4,-0.000000,0.000017,-0.000002,
handcal_dC_m.four_j4,thumb4,0.000001,0.000001,-0.000017,
handcal_dW_m.four_j4,index4,-0.000033,-0.000139,-0.000008,
handcal_dC_m.four_j4,index4,0.000028,0.000014,0.000140,
handcal_dW_m.four_j4,middle4,-0.000001,-0.000133,-0.000006,
handcal_dC_m.four_j4,middle4,-0.000003,0.000012,0.000133,
handcal_dW_m.four_j4,ring4,-0.000001,-0.000132,-0.000006,
handcal_dC_m.four_j4,ring4,-0.000004,0.000011,0.000132,
handcal_dW_m.four_j4,little4,0.000030,-0.000134,-0.000007,
handcal_dC_m.four_j4,little4,-0.000035,0.000011,0.000133,
