kind,name,v0,v1,v2,v3
handcal_dW_m.thumb1,little4,-0.000431,0.000203,0.000030,
handcal_dC_m.thumb1,little4,0.000441,-0.000027,-0.000180,
handcal_dW_m.thumb2,thumb4,-0.001005,0.004393,-0.005847,
handcal_dC_m.thumb2,thumb4,0.001212,0.005831,-0.004362,
handcal_dW_m.thumb2,index4,-0.000244,0.000297,0.000003,
handcal_dC_m.thumb2,index4,0.000260,-0.000003,-0.000283,
handcal_dW_m.thumb2,middle4,-0.000258,0.000119,0.000006,
handcal_dC_m.thumb2,middle4,0.000265,-0.000004,-0.000104,
handcal_dW_m.thumb2,ring4,-0.000258,-0.000034,0.000008,
handcal_dC_m.thumb2,ring4,0.000256,-0.000006,0.000048,
handcal_dW_m.thumb2,little4,-0.000245,-0.000207,0.000010,
handcal_dC_m.thumb2,little4,0.000232,-0.000007,0.000221,
handcal_dW_m.thumb3,thumb4,0.003422,0.006358,0.003143,
handcal_dC_m.thumb3,thumb4,-0.003062,-0.003203,-0.006510,
handcal_dW_m.thumb3,index4,-0.000174,0.000112,0.000012,
handcal_dC_m.thumb3,index4,0.000179,-0.000011,-0.000103,
handcal_dW_m.thumb3,middle4,-0.000178,0.000032,0.000005,
handcal_dC_m.thumb3,middle4,0.000180,-0.000004,-0.000023,
handcal_dW_m.thumb3,ring4,-0.000180,-0.000034,-0.000001,
handcal_dC_m.thumb3,ring4,0.000178,0.000002,0.000043,
handcal_dW_m.thumb3,little4,-0.000177,-0.000112,-0.000007,
handcal_dC_m.thumb3,little4,0.000171,0.000009,0.000121,
handcal_dW_m.thumb4,thumb4,0.000053,-0.000137,-0.000102,
handcal_dC_m.thumb4,thumb4,-0.000061,0.000103,0.000134,
handcal_dW_m.thumb4,index4,0.000150,0.000030,0.000005,
handcal_dC_m.thumb4,index4,-0.000148,-0.000006,-0.000037,
handcal_dW_m.thumb4,middle4,0.000148,0.000007,0.000002,
handcal_dC_m.thumb4,middle4,-0.000148,-0.000003,-0.000014,
handcal_dW_m.thumb4,ring4,0.000148,-0.000012,-0.000001,
handcal_dC_m.thumb4,ring4,-0.000148,-0.000000,0.000004,
handcal_dW_m.thumb4,little4,0.000148,-0.000034,-0.000004,
handcal_dC_m.thumb4,little4,-0.000150,0.000003,0.000026,
handcal_dW_m.four_j1,thumb4,-0.000059,0.000040,0.000184,
handcal_dC_m.four_j1,thumb4,0.000062,-0.000184,-0.000036,
handcal_dW_m.four_j1,index4,0.006047,-0.001035,-0.000200,
handcal_dC_m.four_j1,index4,-0.006094,0.000160,0.000718,
handcal_dW_m.four_j1,middle4,0.006146,-0.000003,-0.000246,
handcal_dC_m.four_j1,middle4,-0.006140,0.000199,-0.000319,
handcal_dW_m.four_j1,ring4,0.006136,-0.000009,-0.000284,
handcal_dC_m.four_j1,ring4,-0.006130,0.000238,-0.000313,
handcal_dW_m.four_j1,little4,0.006023,0.001024,-0.000328,
handcal_dC_m.four_j1,little4,-0.005964,0.000277,-0.001338,
handcal_dW_m.four_j2,thumb4,0.000044,-0.000114,0.000108,
handcal_dC_m.four_j2,thumb4,-0.000049,-0.000108,0.000112,
handcal_dW_m.four_j2,index4,0.002595,0.014468,-0.001460,
handcal_dC_m.four_j2,index4,-0.001851,0.001363,-0.014591,
handcal_dW_m.four_j2,middle4,0.000058,0.014706,-0.001454,
handcal_dC_m.four_j2,middle4,0.000694,0.001375,-0.014697,
handcal_dW_m.four_j2,ring4,0.000058,0.014713,-0.001455,
handcal_dC_m.four_j2,ring4,0.000694,0.001375,-0.014705,
handcal_dW_m.four_j2,little4,-0.002485,0.014506,-0.001465,
handcal_dC_m.four_j2,little4,0.003224,0.001406,-0.014365,
handcal_dW_m.four_j3,thumb4,0.000034,-0.000042,0.000042,
handcal_dC_m.four_j3,thumb4,-0.000036,-0.000042,0.000040,
handcal_dW_m.four_j3,index4,0.000941,0.005166,-0.000260,
handcal_dC_m.four_j3,index4,-0.000674,0.000224,-0.005209,
handcal_dW_m.four_j3,middle4,0.000040,0.005263,-0.000262,
handcal_dC_m.four_j3,middle4,0.000231,0.000233,-0.005260,
handcal_dW_m.four_j3,ring4,0.000040,0.005268,-0.000263,
handcal_dC_m.four_j3,ring4,0.000231,0.000234,-0.005264,
handcal_dW_m.four_j3,little4,-0.000862,0.005178,-0.000256,
handcal_dC_m.four_j3,little4,0.001128,0.000233,-0.005128,
handcal_dW_m.four_j4,thumb4,0.000005,0.000016,-0.000001,
handcal_dC_m.four_j4,thumb4,-0.000005,0.000001,-0.000016,
handcal_dW_m.four_j4,index4,-0.000026,-0.000143,-0.000008,
handcal_dC_m.four_j4,index4,0.000019,0.000009,0.000144,
handcal_dW_m.four_j4,middle4,0.000006,-0.000138,-0.000007,
handcal_dC_m.four_j4,middle4,-0.000013,0.000007,0.000137,
handcal_dW_m.four_j4,ring4,0.000006,-0.000135,-0.000006,
handcal_dC_m.four_j4,ring4,-0.000013,0.000007,0.000135,
handcal_dW_m.four_j4,little4,0.000038,-0.000135,-0.000007,
handcal_dC_m.four_j4,little4,-0.000045,0.000008,0.000133,
