kind,name,v0,v1,v2,v3
handcal_dW_m.thumb2,index4,0.000137,0.000140,0.000047,
handcal_dC_m.thumb2,index4,-0.000130,-0.000041,-0.000148,
handcal_dW_m.thumb2,middle4,0.000131,0.000078,0.000047,
handcal_dC_m.thumb2,middle4,-0.000128,-0.000043,-0.000086,
handcal_dW_m.thumb2,ring4,0.000131,0.000023,0.000047,
handcal_dC_m.thumb2,ring4,-0.000130,-0.000043,-0.000031,
handcal_dW_m.thumb2,little4,0.000136,-0.000045,0.000045,
handcal_dC_m.thumb2,little4,-0.000139,-0.000043,0.000037,
handcal_dW_m.thumb3,thumb4,0.003051,0.006875,0.003196,
handcal_dC_m.thumb3,thumb4,-0.002744,-0.002987,-0.007095,
handcal_dW_m.thumb3,index4,-0.000634,0.000352,0.000050,
handcal_dC_m.thumb3,index4,0.000651,-0.000059,-0.000318,
handcal_dW_m.thumb3,middle4,-0.000647,0.000143,0.000034,
handcal_dC_m.thumb3,middle4,0.000653,-0.000047,-0.000108,
handcal_dW_m.thumb3,ring4,-0.000651,-0.000037,0.000020,
handcal_dC_m.thumb3,ring4,0.000648,-0.000037,0.000072,
handcal_dW_m.thumb3,little4,-0.000643,-0.000244,0.000003,
handcal_dC_m.thumb3,little4,0.000629,-0.000024,0.000278,
handcal_dW_m.thumb4,thumb4,-0.000346,-0.000055,-0.000102,
handcal_dC_m.thumb4,thumb4,0.000345,0.000092,0.000075,
handcal_dW_m.thumb4,index4,-0.000281,0.000036,-0.000000,
handcal_dC_m.thumb4,index4,0.000282,-0.000006,-0.000021,
handcal_dW_m.thumb4,middle4,-0.000284,-0.000003,-0.000001,
handcal_dC_m.thumb4,middle4,0.000284,-0.000006,0.000018,
handcal_dW_m.thumb4,ring4,-0.000284,-0.000035,-0.000002,
handcal_dC_m.thumb4,ring4,0.000282,-0.000006,0.000050,
handcal_dW_m.thumb4,little4,-0.000282,-0.000069,-0.000002,
handcal_dC_m.thumb4,little4,0.000277,-0.000006,0.000084,
handcal_dW_m.four_j1,thumb4,0.000154,0.000159,0.000058,
handcal_dC_m.four_j1,thumb4,-0.000147,-0.000051,-0.000168,
handcal_dW_m.four_j1,index4,0.006099,-0.000979,-0.000234,
handcal_dC_m.four_j1,index4,-0.006136,0.000368,0.000648,
handcal_dW_m.four_j1,middle4,0.006190,0.000018,-0.000250,
handcal_dC_m.four_j1,middle4,-0.006172,0.000406,-0.000352,
handcal_dW_m.four_j1,ring4,0.006186,-0.000019,-0.000264,
handcal_dC_m.four_j1,ring4,-0.006170,0.000418,-0.000314,
handcal_dW_m.four_j1,little4,0.006090,0.000976,-0.000280,
handcal_dC_m.four_j1,little4,-0.006019,0.000451,-0.001303,
handcal_dW_m.four_j2,thumb4,-0.000007,0.000199,0.000052,
handcal_dC_m.four_j2,thumb4,0.000017,-0.000048,-0.000199,
handcal_dW_m.four_j2,index4,0.002501,0.014509,-0.001510,
handcal_dC_m.four_j2,index4,-0.001648,0.001847,-0.014592,
handcal_dW_m.four_j2,middle4,-0.000041,0.014674,-0.001500,
handcal_dC_m.four_j2,middle4,0.000898,0.001777,-0.014616,
handcal_dW_m.four_j2,ring4,-0.000040,0.014622,-0.001497,
handcal_dC_m.four_j2,ring4,0.000895,0.001772,-0.014564,
handcal_dW_m.four_j2,little4,-0.002575,0.014354,-0.001502,
handcal_dC_m.four_j2,little4,0.003409,0.001708,-0.014156,
handcal_dW_m.four_j3,thumb4,-0.000025,0.000256,-0.000014,
handcal_dC_m.four_j3,thumb4,0.000040,0.000018,-0.000254,
handcal_dW_m.four_j3,index4,0.000849,0.005222,-0.000331,
handcal_dC_m.four_j3,index4,-0.000550,0.000452,-0.005253,
handcal_dW_m.four_j3,middle4,-0.000055,0.005252,-0.000336,
handcal_dC_m.four_j3,middle4,0.000354,0.000435,-0.005234,
handcal_dW_m.four_j3,ring4,-0.000055,0.005207,-0.000339,
handcal_dC_m.four_j3,ring4,0.000352,0.000437,-0.005189,
handcal_dW_m.four_j3,little4,-0.000952,0.005064,-0.000331,
handcal_dC_m.four_j3,little4,0.001239,0.000404,-0.004996,
handcal_dW_m.four_j4,thumb4,0.000179,-0.000073,-0.000018,
handcal_dC_m.four_j4,thumb4,-0.000182,0.000021,0.000064,
handcal_dW_m.four_j4,index4,0.000162,-0.000197,-0.000024,
handcal_dC_m.four_j4,index4,-0.000171,0.000024,0.000189,
handcal_dW_m.four_j4,middle4,0.000196,-0.000177,-0.000023,
handcal_dC_m.four_j4,middle4,-0.000204,0.000025,0.000167,
handcal_dW_m.four_j4,ring4,0.000196,-0.000158,-0.000023,
handcal_dC_m.four_j4,ring4,-0.000203,0.000025,0.000148,
handcal_dW_m.four_j4,little4,0.000226,-0.000137,-0.000023,
handcal_dC_m.four_j4,little4,-0.000233,0.000026,0.000125,
