kind,name,v0,v1,v2,v3
handcal_dC_m.thumb4,ring4,-0.000147,-0.000004,-0.000013,
handcal_dW_m.thumb4,little4,0.000147,-0.000021,0.000002,
handcal_dC_m.thumb4,little4,-0.000148,0.000004,0.000012,
handcal_dW_m.four_j1,thumb4,-0.000054,0.000042,0.000180,
handcal_dC_m.four_j1,thumb4,0.000051,-0.000184,-0.000027,
handcal_dW_m.four_j1,index4,0.006054,-0.001024,-0.000203,
handcal_dC_m.four_j1,index4,-0.006096,0.000429,0.000627,
handcal_dW_m.four_j1,middle4,0.006152,0.000008,-0.000249,
handcal_dC_m.four_j1,middle4,-0.006130,0.000412,-0.000409,
handcal_dW_m.four_j1,ring4,0.006142,0.000002,-0.000287,
handcal_dC_m.four_j1,ring4,-0.006119,0.000450,-0.000406,
handcal_dW_m.four_j1,little4,0.006030,0.001034,-0.000331,
handcal_dC_m.four_j1,little4,-0.005943,0.000426,-0.001429,
handcal_dW_m.four_j2,thumb4,0.000048,-0.000122,0.000115,
handcal_dC_m.four_j2,thumb4,-0.000059,-0.000106,0.000126,
handcal_dW_m.four_j2,index4,0.002608,0.014480,-0.001459,
handcal_dC_m.four_j2,index4,-0.001678,0.000609,-0.014677,
handcal_dW_m.four_j2,middle4,0.000070,0.014720,-0.001458,
handcal_dC_m.four_j2,middle4,0.000869,0.000525,-0.014758,
handcal_dW_m.four_j2,ring4,0.000070,0.014726,-0.001460,
handcal_dC_m.four_j2,ring4,0.000869,0.000527,-0.014763,
handcal_dW_m.four_j2,little4,-0.002477,0.014521,-0.001476,
handcal_dC_m.four_j2,little4,0.003399,0.000488,-0.014401,
handcal_dW_m.four_j3,thumb4,0.000039,-0.000045,0.000044,
handcal_dC_m.four_j3,thumb4,-0.000043,-0.000040,0.000045,
handcal_dW_m.four_j3,index4,0.000952,0.005185,-0.000262,
handcal_dC_m.four_j3,index4,-0.000627,-0.000042,-0.005241,
handcal_dW_m.four_j3,middle4,0.000048,0.005283,-0.000268,
handcal_dC_m.four_j3,middle4,0.000281,-0.000067,-0.005282,
handcal_dW_m.four_j3,ring4,0.000048,0.005285,-0.000269,
handcal_dC_m.four_j3,ring4,0.000280,-0.000065,-0.005284,
handcal_dW_m.four_j3,little4,-0.000857,0.005197,-0.000265,
handcal_dC_m.four_j3,little4,0.001178,-0.000088,-0.005140,
handcal_dW_m.four_j4,thumb4,0.000001,0.000013,-0.000004,
handcal_dC_m.four_j4,thumb4,-0.000000,0.000004,-0.000013,
handcal_dW_m.four_j4,index4,-0.000030,-0.000141,-0.000010,
handcal_dC_m.four_j4,index4,0.000022,0.000019,0.000142,
handcal_dW_m.four_j4,middle4,0.000001,-0.000135,-0.000009,
handcal_dC_m.four_j4,middle4,-0.000009,0.000018,0.000134,
handcal_dW_m.four_j4,ring4,0.000002,-0.000136,-0.000009,
handcal_dC_m.four_j4,ring4,-0.000010,0.000018,0.000134,
handcal_dW_m.four_j4,little4,0.000033,-0.000136,-0.000010,
handcal_dC_m.four_j4,little4,-0.000041,0.000019,0.000133,
