kind,name,v0,v1,v2,v3
handcal_dC_m.thumb4,middle4,0.000130,0.000002,-0.000021,
handcal_dW_m.thumb4,ring4,-0.000131,-0.000028,-0.000008,
handcal_dC_m.thumb4,ring4,0.000130,0.000013,0.000028,
handcal_dW_m.thumb4,little4,-0.000128,-0.000085,-0.000012,
handcal_dC_m.thumb4,little4,0.000127,0.000026,0.000083,
handcal_dW_m.four_j1,thumb4,-0.000053,0.000032,0.000181,
handcal_dC_m.four_j1,thumb4,0.000054,-0.000184,-0.000003,
handcal_dW_m.four_j1,index4,0.006056,-0.001034,-0.000202,
handcal_dC_m.four_j1,index4,-0.006065,0.000323,0.000946,
handcal_dW_m.four_j1,middle4,0.006154,-0.000004,-0.000248,
handcal_dC_m.four_j1,middle4,-0.006155,0.000207,-0.000079,
handcal_dW_m.four_j1,ring4,0.006143,-0.000009,-0.000286,
handcal_dC_m.four_j1,ring4,-0.006144,0.000246,-0.000080,
handcal_dW_m.four_j1,little4,0.006032,0.001022,-0.000330,
handcal_dC_m.four_j1,little4,-0.006025,0.000129,-0.001105,
handcal_dW_m.four_j2,thumb4,-0.000135,0.000019,-0.000037,
handcal_dC_m.four_j2,thumb4,0.000135,0.000035,-0.000023,
handcal_dW_m.four_j2,index4,0.002345,0.014396,-0.001584,
handcal_dC_m.four_j2,index4,-0.002240,-0.000694,-0.014483,
handcal_dW_m.four_j2,middle4,-0.000202,0.014589,-0.001570,
handcal_dC_m.four_j2,middle4,0.000309,-0.000723,-0.014654,
handcal_dW_m.four_j2,ring4,-0.000199,0.014567,-0.001557,
handcal_dC_m.four_j2,ring4,0.000305,-0.000731,-0.014629,
handcal_dW_m.four_j2,little4,-0.002738,0.014340,-0.001557,
handcal_dC_m.four_j2,little4,0.002843,-0.000680,-0.014388,
handcal_dW_m.four_j3,thumb4,-0.000004,0.000001,-0.000000,
handcal_dC_m.four_j3,thumb4,0.000004,0.000000,-0.000001,
handcal_dW_m.four_j3,index4,0.000903,0.005172,-0.000320,
handcal_dC_m.four_j3,index4,-0.000877,-0.000507,-0.005161,
handcal_dW_m.four_j3,middle4,-0.000005,0.005256,-0.000325,
handcal_dC_m.four_j3,middle4,0.000031,-0.000508,-0.005241,
handcal_dW_m.four_j3,ring4,-0.000004,0.005255,-0.000325,
handcal_dC_m.four_j3,ring4,0.000030,-0.000508,-0.005241,
handcal_dW_m.four_j3,little4,-0.000911,0.005168,-0.000319,
handcal_dC_m.four_j3,little4,0.000938,-0.000494,-0.005149,
handcal_dW_m.four_j4,thumb4,0.000012,-0.000003,0.000009,
handcal_dC_m.four_j4,thumb4,-0.000012,-0.000008,0.000004,
handcal_dW_m.four_j4,index4,-0.000008,-0.000167,-0.000004,
handcal_dC_m.four_j4,index4,0.000007,0.000030,0.000164,
handcal_dW_m.four_j4,middle4,0.000024,-0.000167,-0.000006,
handcal_dC_m.four_j4,middle4,-0.000025,0.000032,0.000163,
handcal_dW_m.four_j4,ring4,0.000024,-0.000166,-0.000007,
handcal_dC_m.four_j4,ring4,-0.000025,0.000033,0.000162,
handcal_dW_m.four_j4,little4,0.000054,-0.000160,-0.000009,
handcal_dC_m.four_j4,little4,-0.000055,0.000034,0.000156,
