kind,name,v0,v1,v2,v3
handcal_dW_m.four_j2,thumb4,0.000043,-0.000112,0.000109,
handcal_dC_m.four_j2,thumb4,-0.000043,-0.000114,0.000108,
handcal_dW_m.four_j2,index4,0.002595,0.014454,-0.001455,
handcal_dC_m.four_j2,index4,-0.002177,0.001842,-0.014478,
handcal_dW_m.four_j2,middle4,0.000062,0.014693,-0.001452,
handcal_dC_m.four_j2,middle4,0.000362,0.001905,-0.014637,
handcal_dW_m.four_j2,ring4,0.000062,0.014702,-0.001453,
handcal_dC_m.four_j2,ring4,0.000362,0.001907,-0.014646,
handcal_dW_m.four_j2,little4,-0.002481,0.014496,-0.001465,
handcal_dC_m.four_j2,little4,0.002896,0.001972,-0.014359,
handcal_dW_m.four_j3,thumb4,0.000037,-0.000038,0.000041,
handcal_dC_m.four_j3,thumb4,-0.000037,-0.000043,0.000035,
handcal_dW_m.four_j3,index4,0.000942,0.005153,-0.000258,
handcal_dC_m.four_j3,index4,-0.000787,0.000395,-0.005170,
handcal_dW_m.four_j3,middle4,0.000044,0.005251,-0.000262,
handcal_dC_m.four_j3,middle4,0.000113,0.000423,-0.005240,
handcal_dW_m.four_j3,ring4,0.000045,0.005257,-0.000263,
handcal_dC_m.four_j3,ring4,0.000113,0.000424,-0.005246,
handcal_dW_m.four_j3,little4,-0.000856,0.005170,-0.000257,
handcal_dC_m.four_j3,little4,0.001010,0.000436,-0.005130,
handcal_dW_m.four_j4,thumb4,0.000000,0.000014,0.000001,
handcal_dC_m.four_j4,thumb4,0.000000,-0.000001,-0.000014,
handcal_dW_m.four_j4,index4,-0.000033,-0.000147,-0.000005,
handcal_dC_m.four_j4,index4,0.000028,0.000001,0.000148,
handcal_dW_m.four_j4,middle4,0.000000,-0.000144,-0.000004,
handcal_dC_m.four_j4,middle4,-0.000005,-0.000000,0.000144,
handcal_dW_m.four_j4,ring4,0.000000,-0.000141,-0.000004,
handcal_dC_m.four_j4,ring4,-0.000005,-0.000001,0.000141,
handcal_dW_m.four_j4,little4,0.000032,-0.000138,-0.000004,
handcal_dC_m.four_j4,little4,-0.000036,-0.000001,0.000137,
