kind,name,v0,v1,v2,v3
handcal_dC_m.thumb1,index4,0.000610,-0.000055,0.000343,
handcal_dW_m.thumb1,middle4,-0.000615,-0.000116,0.000056,
handcal_dC_m.thumb1,middle4,0.000608,-0.000061,0.000146,
handcal_dW_m.thumb1,ring4,-0.000614,0.000048,0.000063,
handcal_dC_m.thumb1,ring4,0.000615,-0.000064,-0.000019,
handcal_dW_m.thumb1,little4,-0.000624,0.000228,0.000070,
handcal_dC_m.thumb1,little4,0.000635,-0.000068,-0.000198,
handcal_dW_m.thumb2,thumb4,-0.000529,0.003453,-0.005824,
handcal_dC_m.thumb2,thumb4,0.000710,0.005891,-0.003303,
handcal_dW_m.thumb2,index4,0.000441,-0.000040,0.000017,
handcal_dC_m.thumb2,index4,-0.000443,-0.000016,0.000018,
handcal_dW_m.thumb2,middle4,0.000443,0.000005,0.000020,
handcal_dC_m.thumb2,middle4,-0.000443,-0.000018,-0.000027,
handcal_dW_m.thumb2,ring4,0.000444,0.000042,0.000022,
handcal_dC_m.thumb2,ring4,-0.000441,-0.000019,-0.000064,
handcal_dW_m.thumb2,little4,0.000442,0.000081,0.000024,
handcal_dC_m.thumb2,little4,-0.000438,-0.000020,-0.000102,
handcal_dW_m.thumb3,thumb4,0.003453,0.006564,0.003167,
handcal_dC_m.thumb3,thumb4,-0.003137,-0.003019,-0.006789,
handcal_dW_m.thumb3,index4,-0.000143,0.000215,0.000022,
handcal_dC_m.thumb3,index4,0.000153,-0.000019,-0.000208,
handcal_dW_m.thumb3,middle4,-0.000149,0.000082,0.000005,
handcal_dC_m.thumb3,middle4,0.000153,-0.000004,-0.000075,
handcal_dW_m.thumb3,ring4,-0.000153,-0.000030,-0.000010,
handcal_dC_m.thumb3,ring4,0.000152,0.000009,0.000037,
handcal_dW_m.thumb3,little4,-0.000151,-0.000160,-0.000027,
handcal_dC_m.thumb3,little4,0.000143,0.000023,0.000168,
handcal_dW_m.thumb4,thumb4,-0.000222,-0.000350,-0.000137,
handcal_dC_m.thumb4,thumb4,0.000205,0.000129,0.000363,
handcal_dW_m.thumb4,index4,-0.000102,-0.000098,-0.000031,
handcal_dC_m.thumb4,index4,0.000097,0.000028,0.000104,
handcal_dW_m.thumb4,middle4,-0.000099,-0.000063,-0.000031,
handcal_dC_m.thumb4,middle4,0.000096,0.000029,0.000069,
handcal_dW_m.thumb4,ring4,-0.000099,-0.000030,-0.000031,
handcal_dC_m.thumb4,ring4,0.000097,0.000030,0.000036,
handcal_dW_m.thumb4,little4,-0.000101,0.000011,-0.000029,
handcal_dC_m.thumb4,little4,0.000102,0.000029,-0.000005,
handcal_dW_m.four_j1,thumb4,0.000002,-0.000023,0.000152,
handcal_dC_m.four_j1,thumb4,-0.000004,-0.000152,0.000020,
handcal_dW_m.four_j1,index4,0.006094,-0.001063,-0.000210,
handcal_dC_m.four_j1,index4,-0.006139,0.000212,0.000761,
handcal_dW_m.four_j1,middle4,0.006193,-0.000018,-0.000250,
handcal_dC_m.four_j1,middle4,-0.006185,0.000274,-0.000287,
handcal_dW_m.four_j1,ring4,0.006184,-0.000015,-0.000283,
handcal_dC_m.four_j1,ring4,-0.006176,0.000307,-0.000289,
handcal_dW_m.four_j1,little4,0.006072,0.001030,-0.000321,
handcal_dC_m.four_j1,little4,-0.006012,0.000366,-0.001326,
handcal_dW_m.four_j2,thumb4,-0.000189,0.000084,0.000084,
handcal_dC_m.four_j2,thumb4,0.000193,-0.000083,-0.000076,
handcal_dW_m.four_j2,index4,0.002311,0.014489,-0.001475,
handcal_dC_m.four_j2,index4,-0.001570,0.001779,-0.014554,
handcal_dW_m.four_j2,middle4,-0.000229,0.014683,-0.001464,
handcal_dC_m.four_j2,middle4,0.000977,0.001762,-0.014620,
handcal_dW_m.four_j2,ring4,-0.000227,0.014653,-0.001459,
handcal_dC_m.four_j2,ring4,0.000974,0.001756,-0.014590,
handcal_dW_m.four_j2,little4,-0.002763,0.014409,-0.001463,
handcal_dC_m.four_j2,little4,0.003494,0.001745,-0.014217,
handcal_dW_m.four_j3,thumb4,-0.000193,0.000123,0.000016,
handcal_dC_m.four_j3,thumb4,0.000199,-0.000014,-0.000114,
handcal_dW_m.four_j3,index4,0.000690,0.005186,-0.000300,
handcal_dC_m.four_j3,index4,-0.000429,0.000409,-0.005206,
handcal_dW_m.four_j3,middle4,-0.000212,0.005251,-0.000304,
handcal_dC_m.four_j3,middle4,0.000475,0.000410,-0.005227,
handcal_dW_m.four_j3,ring4,-0.000212,0.005233,-0.000305,
handcal_dC_m.four_j3,ring4,0.000474,0.000411,-0.005209,
handcal_dW_m.four_j3,little4,-0.001110,0.005120,-0.000297,
handcal_dC_m.four_j3,little4,0.001366,0.000398,-0.005051,
handcal_dW_m.four_j4,thumb4,0.000144,-0.000034,-0.000015,
handcal_dC_m.four_j4,thumb4,-0.000145,0.000015,0.000027,
handcal_dW_m.four_j4,index4,0.000122,-0.000184,-0.000022,
handcal_dC_m.four_j4,index4,-0.000131,0.000019,0.000178,
handcal_dW_m.four_j4,middle4,0.000155,-0.000173,-0.000022,
handcal_dC_m.four_j4,middle4,-0.000164,0.000019,0.000165,
handcal_dW_m.four_j4,ring4,0.000155,-0.000161,-0.000022,
handcal_dC_m.four_j4,ring4,-0.000163,0.000019,0.000153,
handcal_dW_m.four_j4,little4,0.000186,-0.000149,-0.000022,
handcal_dC_m.four_j4,little4,-0.000193,0.000020,0.000140,
