kind,name,v0,v1,v2,v3
handcal_dW_m.four_j3,index4,0.000934,0.005171,-0.000269,
handcal_dC_m.four_j3,index4,-0.000698,0.000120,-0.005213,
handcal_dW_m.four_j3,middle4,0.000031,0.005265,-0.000271,
handcal_dC_m.four_j3,middle4,0.000208,0.000138,-0.005267,
handcal_dW_m.four_j3,ring4,0.000032,0.005268,-0.000270,
handcal_dC_m.four_j3,ring4,0.000207,0.000138,-0.005270,
handcal_dW_m.four_j3,little4,-0.000871,0.005178,-0.000262,
handcal_dC_m.four_j3,little4,0.001105,0.000150,-0.005138,
handcal_dW_m.four_j4,thumb4,0.000006,-0.000001,-0.000003,
handcal_dC_m.four_j4,thumb4,-0.000007,0.000003,0.000001,
handcal_dW_m.four_j4,index4,-0.000026,-0.000164,-0.000010,
handcal_dC_m.four_j4,index4,0.000019,0.000014,0.000164,
handcal_dW_m.four_j4,middle4,0.000005,-0.000158,-0.000008,
handcal_dC_m.four_j4,middle4,-0.000013,0.000012,0.000158,
handcal_dW_m.four_j4,ring4,0.000006,-0.000157,-0.000008,
handcal_dC_m.four_j4,ring4,-0.000013,0.000012,0.000156,
handcal_dW_m.four_j4,little4,0.000037,-0.000158,-0.000008,
handcal_dC_m.four_j4,little4,-0.000044,0.000011,0.000156,
