kind,name,v0,v1,v2,v3
handcal_dW_m.four_j1,middle4,0.006386,-0.000026,-0.000251,
handcal_dC_m.four_j1,middle4,-0.006383,0.000202,-0.000256,
handcal_dW_m.four_j1,ring4,0.006379,0.000001,-0.000280,
handcal_dC_m.four_j1,ring4,-0.006374,0.000229,-0.000283,
handcal_dW_m.four_j1,little4,0.006267,0.001070,-0.000312,
handcal_dC_m.four_j1,little4,-0.006217,0.000225,-0.001347,
handcal_dW_m.four_j2,thumb4,-0.000046,0.000136,0.000046,
handcal_dC_m.four_j2,thumb4,0.000052,-0.000050,-0.000132,
handcal_dW_m.four_j2,index4,0.002471,0.014511,-0.001514,
handcal_dC_m.four_j2,index4,-0.001861,0.000982,-0.014647,
handcal_dW_m.four_j2,middle4,-0.000072,0.014689,-0.001505,
handcal_dC_m.four_j2,middle4,0.000688,0.000987,-0.014717,
handcal_dW_m.four_j2,ring4,-0.000071,0.014645,-0.001502,
handcal_dC_m.four_j2,ring4,0.000685,0.000985,-0.014674,
handcal_dW_m.four_j2,little4,-0.002610,0.014389,-0.001508,
handcal_dC_m.four_j2,little4,0.003210,0.001020,-0.014310,
handcal_dW_m.four_j3,thumb4,0.000119,-0.000049,-0.000052,
handcal_dC_m.four_j3,thumb4,-0.000121,0.000053,0.000042,
handcal_dW_m.four_j3,index4,0.001030,0.005108,-0.000355,
handcal_dC_m.four_j3,index4,-0.000815,0.000167,-0.005157,
handcal_dW_m.four_j3,middle4,0.000128,0.005209,-0.000358,
handcal_dC_m.four_j3,middle4,0.000090,0.000174,-0.005219,
handcal_dW_m.four_j3,ring4,0.000129,0.005224,-0.000357,
handcal_dC_m.four_j3,ring4,0.000089,0.000173,-0.005234,
handcal_dW_m.four_j3,little4,-0.000775,0.005152,-0.000347,
handcal_dC_m.four_j3,little4,0.000990,0.000172,-0.005124,
handcal_dW_m.four_j4,thumb4,0.000166,-0.000114,-0.000022,
handcal_dC_m.four_j4,thumb4,-0.000171,0.000025,0.000106,
handcal_dW_m.four_j4,index4,0.000166,-0.000209,-0.000025,
handcal_dC_m.four_j4,index4,-0.000175,0.000031,0.000201,
handcal_dW_m.four_j4,middle4,0.000201,-0.000176,-0.000025,
handcal_dC_m.four_j4,middle4,-0.000208,0.000029,0.000166,
handcal_dW_m.four_j4,ring4,0.000201,-0.000149,-0.000025,
handcal_dC_m.four_j4,ring4,-0.000207,0.000029,0.000140,
handcal_dW_m.four_j4,little4,0.000229,-0.000121,-0.000026,
handcal_dC_m.four_j4,little4,-0.000234,0.000028,0.000110,
