kind,name,v0,v1,v2,v3
handcal_dW_m.thumb1,ring4,-0.001095,-0.000036,0.000054,
handcal_dC_m.thumb1,ring4,0.001092,-0.000055,0.000093,
handcal_dW_m.thumb1,little4,-0.001100,-0.000031,0.000043,
handcal_dC_m.thumb1,little4,0.001096,-0.000044,0.000088,
handcal_dW_m.thumb2,thumb4,-0.000742,0.003894,-0.005808,
handcal_dC_m.thumb2,thumb4,0.000953,0.005738,-0.003951,
handcal_dW_m.thumb2,index4,0.000173,0.000133,0.000041,
handcal_dC_m.thumb2,index4,-0.000166,-0.000043,-0.000141,
handcal_dW_m.thumb2,middle4,0.000169,0.000069,0.000035,
handcal_dC_m.thumb2,middle4,-0.000165,-0.000036,-0.000077,
handcal_dW_m.thumb2,ring4,0.000167,0.000013,0.000030,
handcal_dC_m.thumb2,ring4,-0.000166,-0.000030,-0.000021,
handcal_dW_m.thumb2,little4,0.000170,-0.000057,0.000023,
handcal_dC_m.thumb2,little4,-0.000172,-0.000022,0.000049,
handcal_dW_m.thumb3,thumb4,0.003240,0.006568,0.003188,
handcal_dC_m.thumb3,thumb4,-0.002913,-0.003298,-0.006667,
handcal_dW_m.thumb3,index4,-0.000359,0.000206,0.000033,
handcal_dC_m.thumb3,index4,0.000369,-0.000037,-0.000187,
handcal_dW_m.thumb3,middle4,-0.000365,0.000077,0.000017,
handcal_dC_m.thumb3,middle4,0.000368,-0.000018,-0.000058,
handcal_dW_m.thumb3,ring4,-0.000369,-0.000034,0.000002,
handcal_dC_m.thumb3,ring4,0.000366,-0.000002,0.000052,
handcal_dW_m.thumb3,little4,-0.000367,-0.000160,-0.000014,
handcal_dC_m.thumb3,little4,0.000358,0.000016,0.000178,
handcal_dW_m.thumb4,thumb4,-0.000247,0.000008,-0.000124,
handcal_dC_m.thumb4,thumb4,0.000247,0.000124,0.000003,
handcal_dW_m.thumb4,index4,-0.000179,0.000043,-0.000026,
handcal_dC_m.thumb4,index4,0.000181,0.000025,-0.000034,
handcal_dW_m.thumb4,middle4,-0.000182,-0.000014,-0.000029,
handcal_dC_m.thumb4,middle4,0.000181,0.000029,0.000023,
handcal_dW_m.thumb4,ring4,-0.000183,-0.000058,-0.000032,
handcal_dC_m.thumb4,ring4,0.000179,0.000033,0.000067,
handcal_dW_m.thumb4,little4,-0.000180,-0.000107,-0.000034,
handcal_dC_m.thumb4,little4,0.000174,0.000036,0.000115,
handcal_dW_m.four_j1,thumb4,-0.000124,0.000034,0.000104,
handcal_dC_m.four_j1,thumb4,0.000126,-0.000104,-0.000026,
handcal_dW_m.four_j1,index4,0.005860,-0.001035,-0.000221,
handcal_dC_m.four_j1,index4,-0.005906,0.000246,0.000729,
handcal_dW_m.four_j1,middle4,0.005953,-0.000000,-0.000242,
handcal_dC_m.four_j1,middle4,-0.005945,0.000250,-0.000310,
handcal_dW_m.four_j1,ring4,0.005949,-0.000005,-0.000260,
handcal_dC_m.four_j1,ring4,-0.005941,0.000268,-0.000306,
handcal_dW_m.four_j1,little4,0.005847,0.001028,-0.000281,
handcal_dC_m.four_j1,little4,-0.005785,0.000270,-0.001333,
handcal_dW_m.four_j2,thumb4,0.000270,0.000037,0.000002,
handcal_dC_m.four_j2,thumb4,-0.000267,-0.000003,-0.000052,
handcal_dW_m.four_j2,index4,0.002806,0.014431,-0.001549,
handcal_dC_m.four_j2,index4,-0.002029,0.001298,-0.014585,
handcal_dW_m.four_j2,middle4,0.000266,0.014626,-0.001542,
handcal_dC_m.four_j2,middle4,0.000518,0.001284,-0.014644,
handcal_dW_m.four_j2,ring4,0.000267,0.014604,-0.001539,
handcal_dC_m.four_j2,ring4,0.000516,0.001282,-0.014623,
handcal_dW_m.four_j2,little4,-0.002273,0.014370,-0.001545,
handcal_dC_m.four_j2,little4,0.003039,0.001289,-0.014254,
handcal_dW_m.four_j3,thumb4,0.000199,0.000157,-0.000049,
handcal_dC_m.four_j3,thumb4,-0.000190,0.000047,-0.000168,
handcal_dW_m.four_j3,index4,0.001096,0.005193,-0.000354,
handcal_dC_m.four_j3,index4,-0.000819,0.000265,-0.005249,
handcal_dW_m.four_j3,middle4,0.000192,0.005242,-0.000358,
handcal_dC_m.four_j3,middle4,0.000087,0.000267,-0.005251,
handcal_dW_m.four_j3,ring4,0.000192,0.005213,-0.000360,
handcal_dC_m.four_j3,ring4,0.000085,0.000270,-0.005222,
handcal_dW_m.four_j3,little4,-0.000708,0.005089,-0.000352,
handcal_dC_m.four_j3,little4,0.000978,0.000263,-0.005050,
handcal_dW_m.four_j4,thumb4,-0.000109,0.000004,-0.000002,
handcal_dC_m.four_j4,thumb4,0.000109,0.000001,0.000002,
handcal_dW_m.four_j4,index4,-0.000151,-0.000186,-0.000017,
handcal_dC_m.four_j4,index4,0.000140,0.000020,0.000193,
handcal_dW_m.four_j4,middle4,-0.000119,-0.000180,-0.000016,
handcal_dC_m.four_j4,middle4,0.000109,0.000019,0.000186,
handcal_dW_m.four_j4,ring4,-0.000119,-0.000175,-0.000015,
handcal_dC_m.four_j4,ring4,0.000109,0.000018,0.000180,
handcal_dW_m.four_j4,little4,-0.000087,-0.000171,-0.000014,
handcal_dC_m.four_j4,little4,0.000078,0.000017,0.000175,
