kind,name,v0,v1,v2,v3
handcal_dW_m.thumb2,little4,0.000151,-0.000055,0.000027,
handcal_dC_m.thumb2,little4,-0.000154,-0.000025,0.000048,
handcal_dW_m.thumb3,thumb4,0.003240,0.006573,0.003190,
handcal_dC_m.thumb3,thumb4,-0.002925,-0.003318,-0.006657,
handcal_dW_m.thumb3,index4,-0.000356,0.000210,0.000034,
handcal_dC_m.thumb3,index4,0.000366,-0.000039,-0.000191,
handcal_dW_m.thumb3,middle4,-0.000362,0.000080,0.000016,
handcal_dC_m.thumb3,middle4,0.000365,-0.000019,-0.000062,
handcal_dW_m.thumb3,ring4,-0.000366,-0.000031,0.000001,
handcal_dC_m.thumb3,ring4,0.000364,-0.000002,0.000049,
handcal_dW_m.thumb3,little4,-0.000365,-0.000158,-0.000016,
handcal_dC_m.thumb3,little4,0.000357,0.000018,0.000175,
handcal_dW_m.thumb4,thumb4,-0.000268,-0.000267,-0.000128,
handcal_dC_m.thumb4,thumb4,0.000254,0.000132,0.000278,
handcal_dW_m.thumb4,index4,-0.000158,-0.000083,-0.000030,
handcal_dC_m.thumb4,index4,0.000154,0.000031,0.000090,
handcal_dW_m.thumb4,middle4,-0.000156,-0.000069,-0.000032,
handcal_dC_m.thumb4,middle4,0.000152,0.000033,0.000077,
handcal_dW_m.thumb4,ring4,-0.000156,-0.000053,-0.000033,
handcal_dC_m.thumb4,ring4,0.000153,0.000034,0.000061,
handcal_dW_m.thumb4,little4,-0.000158,-0.000031,-0.000033,
handcal_dC_m.thumb4,little4,0.000156,0.000033,0.000038,
handcal_dW_m.four_j1,thumb4,-0.000135,0.000227,0.000064,
handcal_dC_m.four_j1,thumb4,0.000146,-0.000070,-0.000218,
handcal_dW_m.four_j1,index4,0.005764,-0.000959,-0.000222,
handcal_dC_m.four_j1,index4,-0.005806,0.000263,0.000639,
handcal_dW_m.four_j1,middle4,0.005852,0.000024,-0.000233,
handcal_dC_m.four_j1,middle4,-0.005841,0.000253,-0.000347,
handcal_dW_m.four_j1,ring4,0.005850,-0.000027,-0.000242,
handcal_dC_m.four_j1,ring4,-0.005841,0.000263,-0.000297,
handcal_dW_m.four_j1,little4,0.005758,0.000954,-0.000253,
handcal_dC_m.four_j1,little4,-0.005697,0.000253,-0.001272,
handcal_dW_m.four_j2,thumb4,0.000271,0.000070,-0.000009,
handcal_dC_m.four_j2,thumb4,-0.000267,0.000008,-0.000084,
handcal_dW_m.four_j2,index4,0.002797,0.014436,-0.001556,
handcal_dC_m.four_j2,index4,-0.002025,0.001256,-0.014594,
handcal_dW_m.four_j2,middle4,0.000256,0.014623,-0.001547,
handcal_dC_m.four_j2,middle4,0.000522,0.001233,-0.014646,
handcal_dW_m.four_j2,ring4,0.000257,0.014595,-0.001543,
handcal_dC_m.four_j2,ring4,0.000520,0.001230,-0.014618,
handcal_dW_m.four_j2,little4,-0.002281,0.014356,-0.001547,
handcal_dC_m.four_j2,little4,0.003042,0.001230,-0.014245,
handcal_dW_m.four_j3,thumb4,-0.000028,0.000227,-0.000012,
handcal_dC_m.four_j3,thumb4,0.000040,0.000007,-0.000225,
handcal_dW_m.four_j3,index4,0.000852,0.005205,-0.000335,
handcal_dC_m.four_j3,index4,-0.000569,0.000227,-0.005250,
handcal_dW_m.four_j3,middle4,-0.000055,0.005238,-0.000340,
handcal_dC_m.four_j3,middle4,0.000338,0.000228,-0.005233,
handcal_dW_m.four_j3,ring4,-0.000055,0.005196,-0.000343,
handcal_dC_m.four_j3,ring4,0.000336,0.000232,-0.005191,
handcal_dW_m.four_j3,little4,-0.000954,0.005055,-0.000336,
handcal_dC_m.four_j3,little4,0.001226,0.000224,-0.005003,
handcal_dW_m.four_j4,thumb4,0.000154,0.000003,-0.000029,
handcal_dC_m.four_j4,thumb4,-0.000154,0.000030,-0.000012,
handcal_dW_m.four_j4,index4,0.000120,-0.000178,-0.000035,
handcal_dC_m.four_j4,index4,-0.000129,0.000039,0.000170,
handcal_dW_m.four_j4,middle4,0.000152,-0.000175,-0.000033,
handcal_dC_m.four_j4,middle4,-0.000161,0.000037,0.000165,
handcal_dW_m.four_j4,ring4,0.000152,-0.000171,-0.000032,
handcal_dC_m.four_j4,ring4,-0.000161,0.000036,0.000162,
handcal_dW_m.four_j4,little4,0.000184,-0.000169,-0.000031,
handcal_dC_m.four_j4,little4,-0.000193,0.000035,0.000158,
