kind,name,v0,v1,v2,v3
handcal_dC_m.thumb3,little4,0.000169,0.000004,0.000117,
handcal_dW_m.thumb4,thumb4,0.000054,-0.000141,-0.000101,
handcal_dC_m.thumb4,thumb4,-0.000060,0.000102,0.000137,
handcal_dW_m.thumb4,index4,0.000152,0.000028,0.000006,
handcal_dC_m.thumb4,index4,-0.000151,-0.000007,-0.000035,
handcal_dW_m.thumb4,middle4,0.000151,0.000006,0.000003,
handcal_dC_m.thumb4,middle4,-0.000151,-0.000003,-0.000012,
handcal_dW_m.thumb4,ring4,0.000150,-0.000013,0.000000,
handcal_dC_m.thumb4,ring4,-0.000151,-0.000001,0.000006,
handcal_dW_m.thumb4,little4,0.000151,-0.000035,-0.000003,
handcal_dC_m.thumb4,little4,-0.000152,0.000003,0.000028,
handcal_dW_m.four_j1,thumb4,-0.000057,0.000041,0.000182,
handcal_dC_m.four_j1,thumb4,0.000059,-0.000183,-0.000037,
handcal_dW_m.four_j1,index4,0.006049,-0.001033,-0.000202,
handcal_dC_m.four_j1,index4,-0.006088,0.000196,0.000770,
handcal_dW_m.four_j1,middle4,0.006148,-0.000000,-0.000248,
handcal_dC_m.four_j1,middle4,-0.006143,0.000234,-0.000267,
handcal_dW_m.four_j1,ring4,0.006138,-0.000006,-0.000286,
handcal_dC_m.four_j1,ring4,-0.006133,0.000272,-0.000261,
handcal_dW_m.four_j1,little4,0.006025,0.001026,-0.000330,
handcal_dC_m.four_j1,little4,-0.005976,0.000309,-0.001288,
handcal_dW_m.four_j2,thumb4,0.000043,-0.000116,0.000109,
handcal_dC_m.four_j2,thumb4,-0.000048,-0.000109,0.000115,
handcal_dW_m.four_j2,index4,0.002594,0.014466,-0.001459,
handcal_dC_m.four_j2,index4,-0.001974,0.001351,-0.014574,
handcal_dW_m.four_j2,middle4,0.000058,0.014704,-0.001454,
handcal_dC_m.four_j2,middle4,0.000570,0.001350,-0.014703,
handcal_dW_m.four_j2,ring4,0.000058,0.014712,-0.001454,
handcal_dC_m.four_j2,ring4,0.000570,0.001351,-0.014711,
handcal_dW_m.four_j2,little4,-0.002486,0.014505,-0.001465,
handcal_dC_m.four_j2,little4,0.003103,0.001369,-0.014395,
handcal_dW_m.four_j3,thumb4,0.000035,-0.000043,0.000043,
handcal_dC_m.four_j3,thumb4,-0.000037,-0.000042,0.000041,
handcal_dW_m.four_j3,index4,0.000942,0.005166,-0.000260,
handcal_dC_m.four_j3,index4,-0.000721,0.000220,-0.005203,
handcal_dW_m.four_j3,middle4,0.000041,0.005263,-0.000262,
handcal_dC_m.four_j3,middle4,0.000184,0.000224,-0.005262,
handcal_dW_m.four_j3,ring4,0.000042,0.005268,-0.000263,
handcal_dC_m.four_j3,ring4,0.000183,0.000225,-0.005267,
handcal_dW_m.four_j3,little4,-0.000861,0.005178,-0.000256,
handcal_dC_m.four_j3,little4,0.001081,0.000221,-0.005138,
handcal_dW_m.four_j4,thumb4,0.000005,0.000016,-0.000001,
handcal_dC_m.four_j4,thumb4,-0.000005,0.000001,-0.000016,
handcal_dW_m.four_j4,index4,-0.000026,-0.000142,-0.000008,
handcal_dC_m.four_j4,index4,0.000020,0.000009,0.000143,
handcal_dW_m.four_j4,middle4,0.000006,-0.000137,-0.000007,
handcal_dC_m.four_j4,middle4,-0.000012,0.000008,0.000137,
handcal_dW_m.four_j4,ring4,0.000006,-0.000135,-0.000006,
handcal_dC_m.four_j4,ring4,-0.000012,0.000007,0.000135,
handcal_dW_m.four_j4,little4,0.000038,-0.000135,-0.000007,
handcal_dC_m.four_j4,little4,-0.000043,0.000008,0.000133,
