kind,name,v0,v1,v2,v3
handcal_dC_m.thumb4,little4,0.000035,0.000015,-0.000034,
handcal_dW_m.four_j1,thumb4,0.000040,0.000086,0.000126,
handcal_dC_m.four_j1,thumb4,-0.000036,-0.000126,-0.000088,
handcal_dW_m.four_j1,index4,0.006073,-0.001016,-0.000219,
handcal_dC_m.four_j1,index4,-0.006109,0.000221,0.000767,
handcal_dW_m.four_j1,middle4,0.006168,0.000003,-0.000251,
handcal_dC_m.four_j1,middle4,-0.006163,0.000255,-0.000255,
handcal_dW_m.four_j1,ring4,0.006161,-0.000014,-0.000278,
handcal_dC_m.four_j1,ring4,-0.006156,0.000282,-0.000237,
handcal_dW_m.four_j1,little4,0.006056,0.001004,-0.000309,
handcal_dC_m.four_j1,little4,-0.006010,0.000314,-0.001250,
handcal_dW_m.four_j2,thumb4,0.000130,-0.000026,0.000064,
handcal_dC_m.four_j2,thumb4,-0.000131,-0.000064,0.000021,
handcal_dW_m.four_j2,index4,0.002664,0.014458,-0.001496,
handcal_dC_m.four_j2,index4,-0.002095,0.001522,-0.014549,
handcal_dW_m.four_j2,middle4,0.000126,0.014674,-0.001488,
handcal_dC_m.four_j2,middle4,0.000450,0.001513,-0.014665,
handcal_dW_m.four_j2,ring4,0.000127,0.014666,-0.001486,
handcal_dC_m.four_j2,ring4,0.000449,0.001511,-0.014657,
handcal_dW_m.four_j2,little4,-0.002414,0.014443,-0.001494,
handcal_dC_m.four_j2,little4,0.002979,0.001517,-0.014335,
handcal_dW_m.four_j3,thumb4,0.000073,0.000100,-0.000027,
handcal_dC_m.four_j3,thumb4,-0.000069,0.000027,-0.000103,
handcal_dW_m.four_j3,index4,0.000967,0.005162,-0.000336,
handcal_dC_m.four_j3,index4,-0.000752,0.000346,-0.005198,
handcal_dW_m.four_j3,middle4,0.000065,0.005229,-0.000341,
handcal_dC_m.four_j3,middle4,0.000152,0.000350,-0.005227,
handcal_dW_m.four_j3,ring4,0.000065,0.005215,-0.000343,
handcal_dC_m.four_j3,ring4,0.000151,0.000351,-0.005213,
handcal_dW_m.four_j3,little4,-0.000835,0.005107,-0.000335,
handcal_dC_m.four_j3,little4,0.001047,0.000343,-0.005068,
handcal_dW_m.four_j4,thumb4,0.000162,-0.000178,-0.000026,
handcal_dC_m.four_j4,thumb4,-0.000169,0.000026,0.000172,
handcal_dW_m.four_j4,index4,0.000162,-0.000248,-0.000026,
handcal_dC_m.four_j4,index4,-0.000172,0.000026,0.000241,
handcal_dW_m.four_j4,middle4,0.000198,-0.000203,-0.000024,
handcal_dC_m.four_j4,middle4,-0.000206,0.000024,0.000194,
handcal_dW_m.four_j4,ring4,0.000198,-0.000163,-0.000023,
handcal_dC_m.four_j4,ring4,-0.000205,0.000023,0.000155,
handcal_dW_m.four_j4,little4,0.000227,-0.000120,-0.000022,
handcal_dC_m.four_j4,little4,-0.000231,0.000022,0.000110,
