kind,name,v0,v1,v2,v3
handcal_dC_m.thumb1,thumb4,-0.005032,0.000351,-0.015924,
handcal_dW_m.thumb1,index4,-0.000494,-0.000456,0.000047,
handcal_dC_m.thumb1,index4,0.000477,-0.000057,0.000471,
handcal_dW_m.thumb1,middle4,-0.000477,-0.000198,0.000054,
handcal_dC_m.thumb1,middle4,0.000470,-0.000060,0.000213,
handcal_dW_m.thumb1,ring4,-0.000477,0.000018,0.000059,
handcal_dC_m.thumb1,ring4,0.000477,-0.000062,-0.000003,
handcal_dW_m.thumb1,little4,-0.000494,0.000258,0.000064,
handcal_dC_m.thumb1,little4,0.000502,-0.000064,-0.000242,
handcal_dW_m.thumb2,thumb4,-0.000996,0.004373,-0.005830,
handcal_dC_m.thumb2,thumb4,0.001205,0.005886,-0.004243,
handcal_dW_m.thumb2,index4,-0.000220,0.000283,0.000007,
handcal_dC_m.thumb2,index4,0.000231,-0.000005,-0.000274,
handcal_dW_m.thumb2,middle4,-0.000234,0.000105,0.000008,
handcal_dC_m.thumb2,middle4,0.000238,-0.000008,-0.000096,
handcal_dW_m.thumb2,ring4,-0.000235,-0.000047,0.000008,
handcal_dC_m.thumb2,ring4,0.000232,-0.000011,0.000056,
handcal_dW_m.thumb2,little4,-0.000222,-0.000220,0.000009,
handcal_dC_m.thumb2,little4,0.000213,-0.000013,0.000229,
handcal_dW_m.thumb3,thumb4,0.003415,0.006355,0.003130,
handcal_dC_m.thumb3,thumb4,-0.003213,-0.003012,-0.006516,
handcal_dW_m.thumb3,index4,-0.000186,0.000128,0.000015,
handcal_dC_m.thumb3,index4,0.000190,-0.000014,-0.000121,
handcal_dW_m.thumb3,middle4,-0.000191,0.000045,0.000011,
handcal_dC_m.thumb3,middle4,0.000193,-0.000011,-0.000039,
handcal_dW_m.thumb3,ring4,-0.000193,-0.000023,0.000007,
handcal_dC_m.thumb3,ring4,0.000192,-0.000009,0.000030,
handcal_dW_m.thumb3,little4,-0.000188,-0.000105,0.000003,
handcal_dC_m.thumb3,little4,0.000184,-0.000006,0.000112,
handcal_dW_m.thumb4,thumb4,0.000063,-0.000147,-0.000105,
handcal_dC_m.thumb4,thumb4,-0.000067,0.000103,0.000147,
handcal_dW_m.thumb4,index4,0.000159,0.000028,0.000007,
handcal_dC_m.thumb4,index4,-0.000158,-0.000006,-0.000034,
handcal_dW_m.thumb4,middle4,0.000158,0.000006,0.000005,
handcal_dC_m.thumb4,middle4,-0.000157,-0.000004,-0.000012,
handcal_dW_m.thumb4,ring4,0.000157,-0.000011,0.000003,
handcal_dC_m.thumb4,ring4,-0.000157,-0.000002,0.000006,
handcal_dW_m.thumb4,little4,0.000158,-0.000033,0.000001,
handcal_dC_m.thumb4,little4,-0.000159,-0.000000,0.000027,
handcal_dW_m.four_j1,thumb4,-0.000059,0.000041,0.000181,
handcal_dC_m.four_j1,thumb4,0.000059,-0.000181,-0.000041,
handcal_dW_m.four_j1,index4,0.006047,-0.001031,-0.000203,
handcal_dC_m.four_j1,index4,-0.006078,0.000230,0.000825,
handcal_dW_m.four_j1,middle4,0.006147,0.000003,-0.000249,
handcal_dC_m.four_j1,middle4,-0.006141,0.000292,-0.000210,
handcal_dW_m.four_j1,ring4,0.006136,-0.000003,-0.000287,
handcal_dC_m.four_j1,ring4,-0.006131,0.000330,-0.000204,
handcal_dW_m.four_j1,little4,0.006023,0.001030,-0.000331,
handcal_dC_m.four_j1,little4,-0.005982,0.000388,-0.001232,
handcal_dW_m.four_j2,thumb4,0.000044,-0.000112,0.000108,
handcal_dC_m.four_j2,thumb4,-0.000048,-0.000110,0.000108,
handcal_dW_m.four_j2,index4,0.002595,0.014462,-0.001457,
handcal_dC_m.four_j2,index4,-0.002088,0.001688,-0.014518,
handcal_dW_m.four_j2,middle4,0.000060,0.014701,-0.001453,
handcal_dC_m.four_j2,middle4,0.000453,0.001670,-0.014671,
handcal_dW_m.four_j2,ring4,0.000060,0.014709,-0.001453,
handcal_dC_m.four_j2,ring4,0.000453,0.001671,-0.014679,
handcal_dW_m.four_j2,little4,-0.002483,0.014503,-0.001465,
handcal_dC_m.four_j2,little4,0.002988,0.001662,-0.014387,
handcal_dW_m.four_j3,thumb4,0.000036,-0.000037,0.000041,
handcal_dC_m.four_j3,thumb4,-0.000037,-0.000041,0.000035,
handcal_dW_m.four_j3,index4,0.000942,0.005162,-0.000260,
handcal_dC_m.four_j3,index4,-0.000763,0.000341,-0.005187,
handcal_dW_m.four_j3,middle4,0.000043,0.005261,-0.000263,
handcal_dC_m.four_j3,middle4,0.000139,0.000340,-0.005255,
handcal_dW_m.four_j3,ring4,0.000043,0.005266,-0.000264,
handcal_dC_m.four_j3,ring4,0.000139,0.000341,-0.005260,
handcal_dW_m.four_j3,little4,-0.000859,0.005178,-0.000257,
handcal_dC_m.four_j3,little4,0.001037,0.000327,-0.005141,
handcal_dW_m.four_j4,thumb4,0.000005,0.000016,-0.000000,
handcal_dC_m.four_j4,thumb4,-0.000005,0.000001,-0.000016,
handcal_dW_m.four_j4,index4,-0.000027,-0.000145,-0.000007,
handcal_dC_m.four_j4,index4,0.000022,0.000005,0.000146,
handcal_dW_m.four_j4,middle4,0.000006,-0.000141,-0.000006,
handcal_dC_m.four_j4,middle4,-0.000011,0.000004,0.000141,
handcal_dW_m.four_j4,ring4,0.000006,-0.000138,-0.000006,
handcal_dC_m.four_j4,ring4,-0.000011,0.000004,0.000138,
handcal_dW_m.four_j4,little4,0.000038,-0.000137,-0.000007,
handcal_dC_m.four_j4,little4,-0.000042,0.000005,0.000135,
