kind,name,v0,v1,v2,v3
handcal_dC_m.thumb4,middle4,0.000151,0.000009,0.000040,
handcal_dW_m.thumb4,ring4,-0.000152,-0.000023,-0.000006,
handcal_dC_m.thumb4,ring4,0.000151,0.000008,0.000029,
handcal_dW_m.thumb4,little4,-0.000153,-0.000008,-0.000005,
handcal_dC_m.thumb4,little4,0.000152,0.000007,0.000014,
handcal_dW_m.four_j1,thumb4,0.000201,-0.000127,0.000057,
handcal_dC_m.four_j1,thumb4,-0.000205,-0.000060,0.000119,
handcal_dW_m.four_j1,index4,0.006217,-0.001091,-0.000248,
handcal_dC_m.four_j1,index4,-0.006257,0.000166,0.000849,
handcal_dW_m.four_j1,middle4,0.006312,-0.000019,-0.000267,
handcal_dC_m.four_j1,middle4,-0.006311,0.000192,-0.000226,
handcal_dW_m.four_j1,ring4,0.006308,0.000009,-0.000283,
handcal_dC_m.four_j1,ring4,-0.006306,0.000209,-0.000253,
handcal_dW_m.four_j1,little4,0.006202,0.001079,-0.000301,
handcal_dC_m.four_j1,little4,-0.006158,0.000236,-0.001319,
handcal_dW_m.four_j2,thumb4,0.000200,-0.000188,-0.000012,
handcal_dC_m.four_j2,thumb4,-0.000208,0.000008,0.000179,
handcal_dW_m.four_j2,index4,0.002706,0.014275,-0.001545,
handcal_dC_m.four_j2,index4,-0.002108,0.001624,-0.014367,
handcal_dW_m.four_j2,middle4,0.000170,0.014518,-0.001532,
handcal_dC_m.four_j2,middle4,0.000436,0.001643,-0.014500,
handcal_dW_m.four_j2,ring4,0.000173,0.014544,-0.001523,
handcal_dC_m.four_j2,ring4,0.000434,0.001634,-0.014527,
handcal_dW_m.four_j2,little4,-0.002367,0.014364,-0.001522,
handcal_dC_m.four_j2,little4,0.002963,0.001662,-0.014238,
handcal_dW_m.four_j3,thumb4,0.000167,-0.000085,-0.000035,
handcal_dC_m.four_j3,thumb4,-0.000171,0.000032,0.000078,
handcal_dW_m.four_j3,index4,0.001078,0.005079,-0.000332,
handcal_dC_m.four_j3,index4,-0.000865,0.000359,-0.005118,
handcal_dW_m.four_j3,middle4,0.000180,0.005187,-0.000334,
handcal_dC_m.four_j3,middle4,0.000037,0.000373,-0.005187,
handcal_dW_m.four_j3,ring4,0.000181,0.005208,-0.000334,
handcal_dC_m.four_j3,ring4,0.000037,0.000373,-0.005208,
handcal_dW_m.four_j3,little4,-0.000722,0.005141,-0.000324,
handcal_dC_m.four_j3,little4,0.000936,0.000373,-0.005103,
handcal_dW_m.four_j4,thumb4,0.000049,0.000043,-0.000006,
handcal_dC_m.four_j4,thumb4,-0.000047,0.000006,-0.000045,
handcal_dW_m.four_j4,index4,0.000015,-0.000152,-0.000017,
handcal_dC_m.four_j4,index4,-0.000022,0.000015,0.000151,
handcal_dW_m.four_j4,middle4,0.000047,-0.000159,-0.000017,
handcal_dC_m.four_j4,middle4,-0.000054,0.000015,0.000157,
handcal_dW_m.four_j4,ring4,0.000047,-0.000165,-0.000018,
handcal_dC_m.four_j4,ring4,-0.000054,0.000016,0.000163,
handcal_dW_m.four_j4,little4,0.000079,-0.000174,-0.000019,
handcal_dC_m.four_j4,little4,-0.000087,0.000017,0.000170,
