kind,name,v0,v1,v2,v3
handcal_dW_m.thumb2,index4,0.000093,0.000119,0.000017,
handcal_dC_m.thumb2,index4,-0.000086,-0.000016,-0.000125,
handcal_dW_m.thumb2,middle4,0.000088,0.000057,0.000018,
handcal_dC_m.thumb2,middle4,-0.000084,-0.000017,-0.000062,
handcal_dW_m.thumb2,ring4,0.000087,0.000003,0.000018,
handcal_dC_m.thumb2,ring4,-0.000087,-0.000017,-0.000008,
handcal_dW_m.thumb2,little4,0.000093,-0.000063,0.000018,
handcal_dC_m.thumb2,little4,-0.000097,-0.000016,0.000057,
handcal_dW_m.thumb3,thumb4,0.003052,0.006899,0.003213,
handcal_dC_m.thumb3,thumb4,-0.002682,-0.003222,-0.007047,
handcal_dW_m.thumb3,index4,-0.000622,0.000363,0.000051,
handcal_dC_m.thumb3,index4,0.000642,-0.000067,-0.000323,
handcal_dW_m.thumb3,middle4,-0.000634,0.000154,0.000031,
handcal_dC_m.thumb3,middle4,0.000642,-0.000045,-0.000113,
handcal_dW_m.thumb3,ring4,-0.000639,-0.000027,0.000015,
handcal_dC_m.thumb3,ring4,0.000636,-0.000027,0.000067,
handcal_dW_m.thumb3,little4,-0.000633,-0.000234,-0.000005,
handcal_dC_m.thumb3,little4,0.000617,-0.000005,0.000273,
handcal_dW_m.thumb4,thumb4,-0.000275,0.000078,-0.000106,
handcal_dC_m.thumb4,thumb4,0.000281,0.000100,-0.000062,
handcal_dW_m.thumb4,index4,-0.000228,0.000078,-0.000011,
handcal_dC_m.thumb4,index4,0.000233,0.000005,-0.000064,
handcal_dW_m.thumb4,middle4,-0.000234,0.000004,-0.000013,
handcal_dC_m.thumb4,middle4,0.000234,0.000008,0.000011,
handcal_dW_m.thumb4,ring4,-0.000235,-0.000056,-0.000015,
handcal_dC_m.thumb4,ring4,0.000231,0.000011,0.000071,
handcal_dW_m.thumb4,little4,-0.000230,-0.000124,-0.000017,
handcal_dC_m.thumb4,little4,0.000222,0.000013,0.000138,
handcal_dW_m.four_j1,thumb4,0.000077,0.000042,0.000072,
handcal_dC_m.four_j1,thumb4,-0.000075,-0.000071,-0.000046,
handcal_dW_m.four_j1,index4,0.006040,-0.001029,-0.000229,
handcal_dC_m.four_j1,index4,-0.006086,0.000359,0.000650,
handcal_dW_m.four_j1,middle4,0.006132,-0.000002,-0.000246,
handcal_dC_m.four_j1,middle4,-0.006114,0.000367,-0.000382,
handcal_dW_m.four_j1,ring4,0.006129,-0.000012,-0.000259,
handcal_dC_m.four_j1,ring4,-0.006111,0.000381,-0.000371,
handcal_dW_m.four_j1,little4,0.006029,0.001014,-0.000275,
handcal_dC_m.four_j1,little4,-0.005948,0.000385,-0.001389,
handcal_dW_m.four_j2,thumb4,0.000025,0.000204,0.000042,
handcal_dC_m.four_j2,thumb4,-0.000013,-0.000043,-0.000205,
handcal_dW_m.four_j2,index4,0.002527,0.014515,-0.001519,
handcal_dC_m.four_j2,index4,-0.001582,0.001421,-0.014658,
handcal_dW_m.four_j2,middle4,-0.000018,0.014676,-0.001507,
handcal_dC_m.four_j2,middle4,0.000967,0.001357,-0.014658,
handcal_dW_m.four_j2,ring4,-0.000017,0.014621,-0.001503,
handcal_dC_m.four_j2,ring4,0.000962,0.001353,-0.014604,
handcal_dW_m.four_j2,little4,-0.002552,0.014349,-0.001505,
handcal_dC_m.four_j2,little4,0.003475,0.001308,-0.014173,
handcal_dW_m.four_j3,thumb4,0.000124,-0.000213,-0.000049,
handcal_dC_m.four_j3,thumb4,-0.000136,0.000053,0.000205,
handcal_dW_m.four_j3,index4,0.001052,0.005039,-0.000357,
handcal_dC_m.four_j3,index4,-0.000739,0.000327,-0.005096,
handcal_dW_m.four_j3,middle4,0.000154,0.005184,-0.000358,
handcal_dC_m.four_j3,middle4,0.000165,0.000310,-0.005187,
handcal_dW_m.four_j3,ring4,0.000155,0.005240,-0.000358,
handcal_dC_m.four_j3,ring4,0.000168,0.000309,-0.005243,
handcal_dW_m.four_j3,little4,-0.000751,0.005210,-0.000346,
handcal_dC_m.four_j3,little4,0.001070,0.000280,-0.005158,
handcal_dW_m.four_j4,thumb4,-0.000065,-0.000150,0.000001,
handcal_dC_m.four_j4,thumb4,0.000056,-0.000001,0.000153,
handcal_dW_m.four_j4,index4,-0.000071,-0.000231,-0.000009,
handcal_dC_m.four_j4,index4,0.000057,0.000010,0.000235,
handcal_dW_m.four_j4,middle4,-0.000035,-0.000187,-0.000009,
handcal_dC_m.four_j4,middle4,0.000024,0.000010,0.000189,
handcal_dW_m.four_j4,ring4,-0.000035,-0.000151,-0.000008,
handcal_dC_m.four_j4,ring4,0.000026,0.000009,0.000153,
handcal_dW_m.four_j4,little4,-0.000007,-0.000111,-0.000009,
handcal_dC_m.four_j4,little4,0.000000,0.000009,0.000111,
