kind,name,v0,v1,v2,v3
handcal_dW_m.thumb4,thumb4,-0.000250,0.000006,-0.000138,
handcal_dC_m.thumb4,thumb4,0.000252,0.000134,0.000005,
handcal_dW_m.thumb4,index4,-0.000199,0.000034,-0.000032,
handcal_dC_m.thumb4,index4,0.000201,0.000029,-0.000023,
handcal_dW_m.thumb4,middle4,-0.000203,-0.000024,-0.000032,
handcal_dC_m.thumb4,middle4,0.000202,0.000030,0.000034,
handcal_dW_m.thumb4,ring4,-0.000203,-0.000068,-0.000032,
handcal_dC_m.thumb4,ring4,0.000199,0.000030,0.000078,
handcal_dW_m.thumb4,little4,-0.000198,-0.000116,-0.000030,
handcal_dC_m.thumb4,little4,0.000192,0.000030,0.000126,
handcal_dW_m.four_j1,thumb4,-0.000124,0.000033,0.000107,
handcal_dC_m.four_j1,thumb4,0.000124,-0.000109,-0.000025,
handcal_dW_m.four_j1,index4,0.005861,-0.001037,-0.000218,
handcal_dC_m.four_j1,index4,-0.005902,0.000315,0.000730,
handcal_dW_m.four_j1,middle4,0.005953,-0.000002,-0.000240,
handcal_dC_m.four_j1,middle4,-0.005942,0.000320,-0.000308,
handcal_dW_m.four_j1,ring4,0.005949,-0.000006,-0.000258,
handcal_dC_m.four_j1,ring4,-0.005937,0.000338,-0.000304,
handcal_dW_m.four_j1,little4,0.005847,0.001027,-0.000279,
handcal_dC_m.four_j1,little4,-0.005782,0.000340,-0.001330,
handcal_dW_m.four_j2,thumb4,0.000266,0.000073,-0.000009,
handcal_dC_m.four_j2,thumb4,-0.000262,0.000011,-0.000087,
handcal_dW_m.four_j2,index4,0.002794,0.014436,-0.001557,
handcal_dC_m.four_j2,index4,-0.001997,0.001350,-0.014588,
handcal_dW_m.four_j2,middle4,0.000253,0.014623,-0.001549,
handcal_dC_m.four_j2,middle4,0.000550,0.001303,-0.014639,
handcal_dW_m.four_j2,ring4,0.000255,0.014596,-0.001545,
handcal_dC_m.four_j2,ring4,0.000547,0.001300,-0.014611,
handcal_dW_m.four_j2,little4,-0.002284,0.014356,-0.001549,
handcal_dC_m.four_j2,little4,0.003069,0.001274,-0.014236,
handcal_dW_m.four_j3,thumb4,0.000098,-0.000080,-0.000040,
handcal_dC_m.four_j3,thumb4,-0.000102,0.000043,0.000074,
handcal_dW_m.four_j3,index4,0.001013,0.005085,-0.000343,
handcal_dC_m.four_j3,index4,-0.000739,0.000271,-0.005137,
handcal_dW_m.four_j3,middle4,0.000113,0.005192,-0.000345,
handcal_dC_m.four_j3,middle4,0.000165,0.000260,-0.005196,
handcal_dW_m.four_j3,ring4,0.000114,0.005213,-0.000345,
handcal_dC_m.four_j3,ring4,0.000166,0.000259,-0.005217,
handcal_dW_m.four_j3,little4,-0.000790,0.005146,-0.000335,
handcal_dC_m.four_j3,little4,0.001065,0.000238,-0.005102,
handcal_dW_m.four_j4,thumb4,0.000067,0.000027,-0.000012,
handcal_dC_m.four_j4,thumb4,-0.000066,0.000012,-0.000030,
handcal_dW_m.four_j4,index4,0.000036,-0.000160,-0.000022,
handcal_dC_m.four_j4,index4,-0.000044,0.000025,0.000158,
handcal_dW_m.four_j4,middle4,0.000068,-0.000163,-0.000022,
handcal_dC_m.four_j4,middle4,-0.000076,0.000026,0.000159,
handcal_dW_m.four_j4,ring4,0.000068,-0.000165,-0.000023,
handcal_dC_m.four_j4,ring4,-0.000076,0.000026,0.000161,
handcal_dW_m.four_j4,little4,0.000099,-0.000171,-0.000024,
handcal_dC_m.four_j4,little4,-0.000107,0.000028,0.000165,
